referrer,views_total,views_unique
Google,138,54
github.com,122,34
brian2.readthedocs.io,37,20
DuckDuckGo,23,5
chatgpt.com,16,4
pypi.org,9,4
Bing,8,7
brian.discourse.group,6,4
briansimulator.org,5,3
en.wikipedia.org,5,1
