referrer,views_total,views_unique
Google,672,113
github.com,229,28
neurostars.org,58,8
chatgpt.com,33,10
briansimulator.org,18,10
docs.google.com,18,5
open-neuromorphic.org,16,8
brian.discourse.group,12,5
brian2.readthedocs.io,11,6
Bing,8,7
