referrer,views_total,views_unique
Google,132,57
github.com,78,24
briansimulator.org,29,5
open-neuromorphic.org,28,3
brian2.readthedocs.io,22,9
brian.discourse.group,20,8
Bing,10,8
Yahoo,9,1
elifesciences.org,6,1
pypi.org,6,1
