referrer,views_total,views_unique
Google,113,58
github.com,93,24
briansimulator.org,31,11
chatgpt.com,15,7
yandex.ru,10,2
brian2.readthedocs.io,9,3
DuckDuckGo,7,6
gemini.google.com,7,3
open-neuromorphic.org,3,2
en.wikipedia.org,2,2
