referrer,views_total,views_unique
Google,226,64
github.com,61,21
brian2.readthedocs.io,29,5
Bing,24,8
briansimulator.org,23,11
search.brave.com,17,4
chatgpt.com,14,5
ecosia.org,11,1
open-neuromorphic.org,8,7
en.wikipedia.org,8,4
