referrer,views_total,views_unique
github.com,295,39
Google,222,66
brian2.readthedocs.io,62,19
neurostars.org,37,8
briansimulator.org,33,10
chatgpt.com,22,8
Bing,13,5
en.wikipedia.org,11,3
brian.discourse.group,7,4
DuckDuckGo,6,4
