referrer,views_total,views_unique
Google,282,76
github.com,88,36
brian2.readthedocs.io,47,19
briansimulator.org,20,7
Bing,10,8
chatgpt.com,8,5
brian.discourse.group,8,2
help.appveyor.com,6,6
en.wikipedia.org,6,2
neurostars.org,6,2
