referrer,views_total,views_unique
Google,429,100
github.com,81,26
briansimulator.org,21,9
brian2.readthedocs.io,20,8
docs.google.com,15,6
neurostars.org,15,5
Bing,10,9
chatgpt.com,7,5
pypi.org,7,2
marcel.stimberg.info,6,1
