referrer,views_total,views_unique
Google,171,65
github.com,58,24
en.wikipedia.org,28,2
Bing,13,6
briansimulator.org,9,7
DuckDuckGo,8,4
brian.discourse.group,8,4
pypi.org,8,2
brian2.readthedocs.io,7,5
yandex.ru,7,3
