referrer,views_total,views_unique
github.com,68,22
Google,50,40
brian2.readthedocs.io,31,14
chatgpt.com,14,8
Bing,13,6
brian.discourse.group,12,2
briansimulator.org,11,5
open-neuromorphic.org,7,1
duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion,5,1
snn.hirlab.net,4,1
