time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-05 00:00:00+00:00,218,29,68,40
2026-07-06 00:00:00+00:00,150,47,58,43
2026-07-07 00:00:00+00:00,77,28,47,38
2026-07-08 00:00:00+00:00,45,29,35,28
2026-07-09 00:00:00+00:00,35,26,56,45
2026-07-10 00:00:00+00:00,192,36,64,56
2026-07-11 00:00:00+00:00,41,25,62,45
2026-07-12 00:00:00+00:00,74,30,93,82
2026-07-13 00:00:00+00:00,55,29,50,38
2026-07-14 00:00:00+00:00,43,22,52,42
2026-07-15 00:00:00+00:00,32,24,34,34
2026-07-16 00:00:00+00:00,307,31,117,96
2026-07-17 00:00:00+00:00,84,25,41,31
2026-07-18 00:00:00+00:00,110,54,84,36
