referrer,views_total,views_unique
Google,134,57
github.com,59,24
en.wikipedia.org,28,2
Bing,18,6
brian2.readthedocs.io,16,9
brian.discourse.group,9,6
DuckDuckGo,9,5
briansimulator.org,7,6
cn.bing.com,7,4
link.csdn.net,7,1
