referrer,views_total,views_unique
github.com,125,34
Google,97,52
brian2.readthedocs.io,33,15
chatgpt.com,21,7
briansimulator.org,15,8
Bing,10,6
search.brave.com,6,3
open-neuromorphic.org,3,3
brian.discourse.group,3,2
DuckDuckGo,3,1
