referrer,views_total,views_unique
Google,204,52
github.com,61,25
search.brave.com,18,3
brian2.readthedocs.io,17,12
briansimulator.org,14,5
chatgpt.com,9,8
help.appveyor.com,7,7
Bing,7,5
open-neuromorphic.org,5,2
brian.discourse.group,4,1
