referrer,views_total,views_unique
github.com,220,31
Google,118,61
brian2.readthedocs.io,76,23
briansimulator.org,39,14
neurostars.org,17,2
chatgpt.com,15,6
en.wikipedia.org,12,4
Bing,8,5
open-neuromorphic.org,5,4
brian.discourse.group,4,3
