referrer,views_total,views_unique
Google,129,55
github.com,60,24
brian2.readthedocs.io,23,13
search.brave.com,16,1
briansimulator.org,14,5
Bing,9,6
chatgpt.com,8,6
DuckDuckGo,7,2
open-neuromorphic.org,5,2
pypi.org,5,1
