referrer,views_total,views_unique
github.com,409,57
Google,292,107
neurostars.org,169,27
brian2.readthedocs.io,63,25
theregister.com,20,18
briansimulator.org,17,8
search.brave.com,17,2
Bing,16,10
chatgpt.com,13,8
en.wikipedia.org,5,2
