referrer,views_total,views_unique
github.com,176,34
Google,89,46
brian2.readthedocs.io,44,16
DuckDuckGo,17,3
open-neuromorphic.org,14,4
en.wikipedia.org,10,1
search.brave.com,7,4
Bing,6,4
chatgpt.com,3,3
briansimulator.org,2,2
