referrer,views_total,views_unique
Google,163,64
github.com,115,34
open-neuromorphic.org,33,2
brian2.readthedocs.io,27,17
neurostars.org,18,3
Bing,17,7
briansimulator.org,16,8
brian.discourse.group,14,2
pypi.org,6,3
search.brave.com,5,4
