referrer,views_total,views_unique
Google,105,54
github.com,63,31
brian2.readthedocs.io,31,22
chatgpt.com,18,6
briansimulator.org,10,5
Bing,9,5
en.wikipedia.org,7,3
search.brave.com,5,2
oceanhero.today,3,1
pypi.org,2,2
