referrer,views_total,views_unique
Google,128,69
github.com,76,30
briansimulator.org,38,10
marcel.stimberg.info,21,1
brian.discourse.group,20,1
Bing,18,6
chatgpt.com,17,7
en.wikipedia.org,13,4
DuckDuckGo,13,3
brian2.readthedocs.io,12,9
