referrer,views_total,views_unique
Google,87,41
github.com,56,28
brian2.readthedocs.io,14,11
en.wikipedia.org,6,3
briansimulator.org,5,5
chatgpt.com,5,5
Bing,5,4
search.brave.com,4,2
open-neuromorphic.org,2,2
pypi.org,2,2
