referrer,views_total,views_unique
Google,365,66
github.com,57,21
Bing,29,8
brian2.readthedocs.io,29,5
briansimulator.org,23,10
chatgpt.com,22,8
search.brave.com,17,4
ecosia.org,14,1
DuckDuckGo,6,4
en.wikipedia.org,6,2
