referrer,views_total,views_unique
github.com,131,37
Google,129,50
brian2.readthedocs.io,35,18
chatgpt.com,16,4
DuckDuckGo,13,3
Bing,9,8
briansimulator.org,9,3
pypi.org,8,3
brian.discourse.group,6,4
snn.hirlab.net,5,1
