referrer,views_total,views_unique
github.com,179,34
Google,85,45
brian2.readthedocs.io,44,16
open-neuromorphic.org,14,4
en.wikipedia.org,10,1
search.brave.com,7,4
Bing,6,4
DuckDuckGo,6,2
chatgpt.com,4,4
briansimulator.org,2,2
