referrer,views_total,views_unique
Google,139,62
github.com,77,22
cn.bing.com,20,3
brian2.readthedocs.io,19,6
Bing,15,7
qiita.com,14,3
briansimulator.org,9,2
DuckDuckGo,8,4
chatgpt.com,7,3
pypi.org,6,4
