referrer,views_total,views_unique
Google,143,68
github.com,70,26
open-neuromorphic.org,30,1
briansimulator.org,19,10
search.brave.com,19,3
brian.discourse.group,14,2
brian2.readthedocs.io,10,9
neurostars.org,8,3
en.wikipedia.org,6,2
Bing,5,5
