referrer,views_total,views_unique
Google,141,66
github.com,122,23
brian2.readthedocs.io,26,11
briansimulator.org,22,4
open-neuromorphic.org,22,1
Bing,12,9
brian.discourse.group,10,5
jeuxvideo.com,10,3
l.threads.com,9,8
Yahoo,9,1
