referrer,views_total,views_unique
Google,121,48
github.com,119,33
brian2.readthedocs.io,39,19
DuckDuckGo,21,8
chatgpt.com,21,5
briansimulator.org,14,6
brian.discourse.group,10,4
Bing,8,7
snn.hirlab.net,5,1
open-neuromorphic.org,3,2
