referrer,views_total,views_unique
Google,70,43
github.com,66,25
brian2.readthedocs.io,33,14
briansimulator.org,19,5
Bing,13,7
open-neuromorphic.org,8,4
chatgpt.com,4,4
en.wikipedia.org,4,2
perplexity.ai,3,2
DuckDuckGo,2,2
