referrer,views_total,views_unique
Google,145,71
github.com,125,25
brian2.readthedocs.io,29,13
open-neuromorphic.org,22,1
l.threads.com,21,14
briansimulator.org,21,4
Bing,11,9
jeuxvideo.com,10,3
Yahoo,9,1
en.wikipedia.org,8,5
