referrer,views_total,views_unique
Google,135,69
github.com,68,28
brian.discourse.group,27,3
briansimulator.org,23,8
marcel.stimberg.info,21,1
DuckDuckGo,19,4
Bing,18,6
chatgpt.com,16,6
en.wikipedia.org,13,3
brian2.readthedocs.io,10,8
