referrer,views_total,views_unique
Google,641,82
github.com,204,22
briansimulator.org,47,11
Bing,27,7
brian2.readthedocs.io,25,4
chatgpt.com,24,9
ecosia.org,14,1
search.brave.com,10,4
en.wikipedia.org,9,4
cn.bing.com,7,5
