referrer,views_total,views_unique
Google,125,68
github.com,53,21
search.brave.com,20,2
brian2.readthedocs.io,10,8
briansimulator.org,10,7
brian.discourse.group,10,1
en.wikipedia.org,7,2
neurostars.org,6,2
Bing,4,4
chatgpt.com,4,4
