referrer,views_total,views_unique
Google,80,48
github.com,66,23
brian2.readthedocs.io,21,11
chatgpt.com,16,10
briansimulator.org,14,5
Bing,10,8
brian.discourse.group,9,1
DuckDuckGo,8,3
open-neuromorphic.org,7,1
pypi.org,6,2
