referrer,views_total,views_unique
github.com,69,30
Google,52,38
brian2.readthedocs.io,36,14
briansimulator.org,19,4
Bing,13,9
open-neuromorphic.org,9,5
en.wikipedia.org,4,2
chatgpt.com,3,3
DuckDuckGo,2,2
ecosia.org,1,1
