referrer,views_total,views_unique
Google,107,55
github.com,63,31
brian2.readthedocs.io,29,22
chatgpt.com,19,7
Bing,9,5
briansimulator.org,9,4
en.wikipedia.org,8,3
search.brave.com,4,2
oceanhero.today,3,1
pypi.org,2,2
