referrer,views_total,views_unique
Google,104,48
github.com,55,26
brian2.readthedocs.io,29,12
DuckDuckGo,13,3
en.wikipedia.org,10,1
briansimulator.org,4,4
chatgpt.com,3,3
open-neuromorphic.org,3,3
gist.github.com,2,1
neurostars.org,2,1
