referrer,views_total,views_unique
Google,184,66
github.com,43,20
en.wikipedia.org,28,2
Bing,17,5
briansimulator.org,9,7
yandex.ru,9,4
DuckDuckGo,8,4
pypi.org,8,2
brian2.readthedocs.io,7,5
open-neuromorphic.org,5,4
