referrer,views_total,views_unique
Google,129,55
github.com,86,25
chatgpt.com,26,6
briansimulator.org,21,7
gemini.google.com,8,3
yandex.ru,8,1
DuckDuckGo,6,4
Bing,4,3
open-neuromorphic.org,4,2
brian2.readthedocs.io,3,2
