referrer,views_total,views_unique
Google,370,83
github.com,303,50
neurostars.org,89,19
brian2.readthedocs.io,36,19
chatgpt.com,21,6
Bing,19,10
theregister.com,15,13
search.brave.com,12,1
briansimulator.org,9,5
DuckDuckGo,6,4
