referrer,views_total,views_unique
github.com,213,38
Google,92,49
brian2.readthedocs.io,30,15
chatgpt.com,20,6
open-neuromorphic.org,13,3
Bing,12,6
briansimulator.org,8,7
search.brave.com,7,4
DuckDuckGo,6,2
brian.discourse.group,2,2
