referrer,views_total,views_unique
github.com,413,59
Google,309,119
neurostars.org,146,23
brian2.readthedocs.io,60,23
briansimulator.org,20,8
theregister.com,18,16
Bing,14,9
chatgpt.com,13,8
search.brave.com,12,2
pypi.org,5,3
