referrer,views_total,views_unique
Google,66,40
github.com,59,22
brian2.readthedocs.io,31,12
Bing,14,6
briansimulator.org,5,4
chatgpt.com,4,3
brian.discourse.group,3,2
open-neuromorphic.org,3,2
perplexity.ai,3,2
Yahoo,3,1
