referrer,views_total,views_unique
Google,68,40
github.com,66,27
brian2.readthedocs.io,31,12
briansimulator.org,15,4
Bing,14,7
open-neuromorphic.org,8,4
chatgpt.com,3,3
brian.discourse.group,3,2
perplexity.ai,3,2
Yahoo,3,1
