referrer,views_total,views_unique
Google,121,54
github.com,87,27
briansimulator.org,24,8
chatgpt.com,24,7
gemini.google.com,8,3
brian2.readthedocs.io,8,2
yandex.ru,8,1
DuckDuckGo,5,4
Bing,4,3
open-neuromorphic.org,3,2
