referrer,views_total,views_unique
Google,129,51
github.com,125,37
brian2.readthedocs.io,35,18
chatgpt.com,16,4
DuckDuckGo,14,4
briansimulator.org,12,4
brian.discourse.group,10,4
Bing,7,6
search.brave.com,5,3
snn.hirlab.net,5,1
