referrer,views_total,views_unique
Google,139,68
github.com,131,23
brian2.readthedocs.io,58,14
l.threads.com,21,14
briansimulator.org,21,5
Bing,18,10
jeuxvideo.com,10,3
Yahoo,9,1
brian.discourse.group,8,5
chatgpt.com,7,5
