referrer,views_total,views_unique
Google,254,176
github.com,62,35
search.brave.com,19,6
briansimulator.org,18,11
chatgpt.com,16,15
brian2.readthedocs.io,12,12
Bing,12,5
Yahoo,5,2
yandex.ru,4,3
pypi.org,4,2
