referrer,views_total,views_unique
Google,974,96
github.com,237,29
neurostars.org,57,10
open-neuromorphic.org,20,9
chatgpt.com,16,6
briansimulator.org,13,7
brian2.readthedocs.io,12,7
brian.discourse.group,12,5
Bing,11,7
search.brave.com,7,3
