referrer,views_total,views_unique
github.com,207,39
Google,164,66
brian2.readthedocs.io,61,22
Bing,21,10
neurostars.org,17,3
briansimulator.org,16,13
en.wikipedia.org,8,3
open-neuromorphic.org,7,4
pypi.org,7,3
chatgpt.com,4,3
