referrer,views_total,views_unique
Google,123,67
github.com,54,20
search.brave.com,20,3
briansimulator.org,17,8
brian2.readthedocs.io,10,8
brian.discourse.group,10,1
en.wikipedia.org,7,2
neurostars.org,6,2
Bing,4,4
chatgpt.com,4,4
