referrer,views_total,views_unique
Google,499,103
github.com,142,23
neurostars.org,50,8
chatgpt.com,35,9
briansimulator.org,18,9
docs.google.com,18,5
open-neuromorphic.org,15,7
brian2.readthedocs.io,15,6
pypi.org,8,3
Bing,7,7
