referrer,views_total,views_unique
Google,165,68
github.com,104,27
brian2.readthedocs.io,19,6
cn.bing.com,17,2
Bing,15,7
qiita.com,14,3
briansimulator.org,11,3
DuckDuckGo,10,3
pypi.org,7,4
brian.discourse.group,5,3
