referrer,views_total,views_unique
Google,125,58
github.com,90,35
brian2.readthedocs.io,27,19
chatgpt.com,19,6
briansimulator.org,10,5
Bing,9,4
en.wikipedia.org,8,3
search.brave.com,4,1
ecosia.org,3,2
oceanhero.today,3,1
