referrer,views_total,views_unique
github.com,184,35
Google,88,50
brian2.readthedocs.io,45,16
open-neuromorphic.org,14,4
Bing,11,5
en.wikipedia.org,10,1
search.brave.com,7,4
DuckDuckGo,6,2
chatgpt.com,5,5
briansimulator.org,2,2
