referrer,views_total,views_unique
Google,114,53
github.com,62,22
briansimulator.org,29,5
open-neuromorphic.org,28,3
brian.discourse.group,22,9
brian2.readthedocs.io,17,7
Bing,13,10
elifesciences.org,6,1
pypi.org,6,1
en.wikipedia.org,4,3
