referrer,views_total,views_unique
Google,115,65
github.com,73,25
open-neuromorphic.org,30,1
search.brave.com,20,3
briansimulator.org,19,10
brian2.readthedocs.io,11,9
brian.discourse.group,10,1
neurostars.org,8,3
en.wikipedia.org,7,2
Bing,5,5
