referrer,views_total,views_unique
Google,77,27
github.com,50,10
brian.discourse.group,8,2
Bing,4,3
DuckDuckGo,3,3
chatgpt.com,2,2
search.brave.com,2,2
cn.bing.com,2,2
open-neuromorphic.org,1,1
yandex.ru,1,1
