referrer,views_total,views_unique
Google,141,58
github.com,121,33
brian2.readthedocs.io,50,18
DuckDuckGo,34,7
en.wikipedia.org,34,2
chatgpt.com,16,4
Bing,14,8
pypi.org,10,5
briansimulator.org,9,5
brian.discourse.group,5,3
