referrer,views_total,views_unique
Google,124,48
github.com,118,34
brian2.readthedocs.io,37,21
DuckDuckGo,20,7
chatgpt.com,14,4
briansimulator.org,13,4
brian.discourse.group,10,4
Bing,8,7
snn.hirlab.net,5,1
open-neuromorphic.org,4,3
