referrer,views_total,views_unique
github.com,318,37
Google,126,61
brian2.readthedocs.io,61,20
briansimulator.org,36,13
neurostars.org,22,3
chatgpt.com,14,5
en.wikipedia.org,13,3
Bing,9,4
brian.discourse.group,7,4
theregister.com,6,3
