referrer,views_total,views_unique
Google,252,96
github.com,81,17
Bing,20,4
brian.discourse.group,10,3
open-neuromorphic.org,6,6
chatgpt.com,6,4
briansimulator.org,6,4
cn.bing.com,5,2
brian2.readthedocs.io,4,2
yandex.ru,3,2
