referrer,views_total,views_unique
Google,771,87
github.com,263,23
brian2.readthedocs.io,49,7
briansimulator.org,38,8
Bing,25,5
DuckDuckGo,19,3
chatgpt.com,16,9
ecosia.org,14,1
search.brave.com,9,4
cn.bing.com,6,5
